T,P,N2,O2,NO,N,O,NO+,e-
5300.000000,101325.000000,5.97999030e-01,1.15519173e-03,1.46969236e-02,4.93255038e-02,3.36674377e-01,7.44873505e-05,7.44873505e-05
5308.000000,101325.000000,5.97341317e-01,1.13474271e-03,1.46018864e-02,5.01312133e-02,3.36639787e-01,7.55268945e-05,7.55268945e-05
5316.000000,101325.000000,5.96675315e-01,1.11469453e-03,1.45074696e-02,5.09471951e-02,3.36602171e-01,7.65772296e-05,7.65772296e-05
5324.000000,101325.000000,5.96000953e-01,1.09503850e-03,1.44136670e-02,5.17735304e-02,3.36561535e-01,7.76384142e-05,7.76384142e-05
5332.000000,101325.000000,5.95318160e-01,1.07576613e-03,1.43204723e-02,5.26103001e-02,3.36517881e-01,7.87105062e-05,7.87105062e-05
5340.000000,101325.000000,5.94626865e-01,1.05686910e-03,1.42278795e-02,5.34575849e-02,3.36471214e-01,7.97935628e-05,7.97935628e-05
5348.000000,101325.000000,5.93926999e-01,1.03833932e-03,1.41358826e-02,5.43154652e-02,3.36421539e-01,8.08876410e-05,8.08876410e-05
5356.000000,101325.000000,5.93218491e-01,1.02016888e-03,1.40444755e-02,5.51840213e-02,3.36368857e-01,8.19927971e-05,8.19927971e-05
5364.000000,101325.000000,5.92501273e-01,1.00235005e-03,1.39536524e-02,5.60633331e-02,3.36313173e-01,8.31090870e-05,8.31090870e-05
5372.000000,101325.000000,5.91775275e-01,9.84875274e-04,1.38634074e-02,5.69534803e-02,3.36254489e-01,8.42365658e-05,8.42365658e-05
5380.000000,101325.000000,5.91040427e-01,9.67737195e-04,1.37737348e-02,5.78545421e-02,3.36192808e-01,8.53752882e-05,8.53752882e-05
5388.000000,101325.000000,5.90296663e-01,9.50928614e-04,1.36846288e-02,5.87665975e-02,3.36128131e-01,8.65253085e-05,8.65253085e-05
5396.000000,101325.000000,5.89543913e-01,9.34442500e-04,1.35960838e-02,5.96897252e-02,3.36060462e-01,8.76866799e-05,8.76866799e-05
5404.000000,101325.000000,5.88782111e-01,9.18271991e-04,1.35080942e-02,6.06240034e-02,3.35989801e-01,8.88594555e-05,8.88594555e-05
5412.000000,101325.000000,5.88011188e-01,9.02410379e-04,1.34206544e-02,6.15695100e-02,3.35916149e-01,9.00436875e-05,9.00436875e-05
5420.000000,101325.000000,5.87231079e-01,8.86851116e-04,1.33337590e-02,6.25263223e-02,3.35839510e-01,9.12394274e-05,9.12394274e-05
5428.000000,101325.000000,5.86441717e-01,8.71587805e-04,1.32474026e-02,6.34945174e-02,3.35759882e-01,9.24467263e-05,9.24467263e-05
5436.000000,101325.000000,5.85643035e-01,8.56614196e-04,1.31615799e-02,6.44741718e-02,3.35677268e-01,9.36656344e-05,9.36656344e-05
5444.000000,101325.000000,5.84834970e-01,8.41924184e-04,1.30762856e-02,6.54653614e-02,3.35591667e-01,9.48962012e-05,9.48962012e-05
5452.000000,101325.000000,5.84017455e-01,8.27511806e-04,1.29915144e-02,6.64681619e-02,3.35503080e-01,9.61384755e-05,9.61384755e-05
5460.000000,101325.000000,5.83190426e-01,8.13371235e-04,1.29072612e-02,6.74826482e-02,3.35411508e-01,9.73925057e-05,9.73925057e-05
5468.000000,101325.000000,5.82353821e-01,7.99496780e-04,1.28235209e-02,6.85088948e-02,3.35316950e-01,9.86583389e-05,9.86583389e-05
5476.000000,101325.000000,5.81507574e-01,7.85882878e-04,1.27402885e-02,6.95469755e-02,3.35219407e-01,9.99360218e-05,9.99360218e-05
5484.000000,101325.000000,5.80651625e-01,7.72524096e-04,1.26575590e-02,7.05969635e-02,3.35118878e-01,1.01225600e-04,1.01225600e-04
5492.000000,101325.000000,5.79785910e-01,7.59415124e-04,1.25753276e-02,7.16589315e-02,3.35015362e-01,1.02527119e-04,1.02527119e-04
5500.000000,101325.000000,5.78910367e-01,7.46550775e-04,1.24935893e-02,7.27329516e-02,3.34908860e-01,1.03840623e-04,1.03840623e-04
5508.000000,101325.000000,5.78024937e-01,7.33925978e-04,1.24123393e-02,7.38190949e-02,3.34799370e-01,1.05166155e-04,1.05166155e-04
5516.000000,101325.000000,5.77129559e-01,7.21535780e-04,1.23315730e-02,7.49174321e-02,3.34686892e-01,1.06503758e-04,1.06503758e-04
5524.000000,101325.000000,5.76224173e-01,7.09375339e-04,1.22512856e-02,7.60280331e-02,3.34571426e-01,1.07853474e-04,1.07853474e-04
5532.000000,101325.000000,5.75308720e-01,6.97439923e-04,1.21714726e-02,7.71509670e-02,3.34452969e-01,1.09215342e-04,1.09215342e-04
5540.000000,101325.000000,5.74383143e-01,6.85724909e-04,1.20921294e-02,7.82863022e-02,3.34331522e-01,1.10589404e-04,1.10589404e-04
5548.000000,101325.000000,5.73447383e-01,6.74225776e-04,1.20132515e-02,7.94341062e-02,3.34207083e-01,1.11975699e-04,1.11975699e-04
5556.000000,101325.000000,5.72501383e-01,6.62938107e-04,1.19348345e-02,8.05944459e-02,3.34079650e-01,1.13374263e-04,1.13374263e-04
5564.000000,101325.000000,5.71545088e-01,6.51857585e-04,1.18568739e-02,8.17673870e-02,3.33949223e-01,1.14785135e-04,1.14785135e-04
5572.000000,101325.000000,5.70578443e-01,6.40979987e-04,1.17793655e-02,8.29529946e-02,3.33815801e-01,1.16208351e-04,1.16208351e-04
5580.000000,101325.000000,5.69601392e-01,6.30301190e-04,1.17023051e-02,8.41513328e-02,3.33679381e-01,1.17643946e-04,1.17643946e-04
5588.000000,101325.000000,5.68613883e-01,6.19817159e-04,1.16256882e-02,8.53624647e-02,3.33539963e-01,1.19091954e-04,1.19091954e-04
5596.000000,101325.000000,5.67615862e-01,6.09523951e-04,1.15495110e-02,8.65864527e-02,3.33397546e-01,1.20552408e-04,1.20552408e-04
5604.000000,101325.000000,5.66607277e-01,5.99417712e-04,1.14737692e-02,8.78233579e-02,3.33252128e-01,1.22025341e-04,1.22025341e-04
5612.000000,101325.000000,5.65588077e-01,5.89494672e-04,1.13984587e-02,8.90732405e-02,3.33103707e-01,1.23510784e-04,1.23510784e-04
5620.000000,101325.000000,5.64558213e-01,5.79751148e-04,1.13235757e-02,9.03361598e-02,3.32952283e-01,1.25008766e-04,1.25008766e-04
5628.000000,101325.000000,5.63517634e-01,5.70183535e-04,1.12491162e-02,9.16121738e-02,3.32797853e-01,1.26519317e-04,1.26519317e-04
5636.000000,101325.000000,5.62466293e-01,5.60788310e-04,1.11750763e-02,9.29013396e-02,3.32640418e-01,1.28042465e-04,1.28042465e-04
5644.000000,101325.000000,5.61404142e-01,5.51562030e-04,1.11014522e-02,9.42037130e-02,3.32479974e-01,1.29578236e-04,1.29578236e-04
5652.000000,101325.000000,5.60331135e-01,5.42501324e-04,1.10282401e-02,9.55193489e-02,3.32316522e-01,1.31126657e-04,1.31126657e-04
5660.000000,101325.000000,5.59247225e-01,5.33602899e-04,1.09554363e-02,9.68483007e-02,3.32150059e-01,1.32687751e-04,1.32687751e-04
5668.000000,101325.000000,5.58152370e-01,5.24863533e-04,1.08830371e-02,9.81906208e-02,3.31980586e-01,1.34261542e-04,1.34261542e-04
5676.000000,101325.000000,5.57046525e-01,5.16280074e-04,1.08110390e-02,9.95463604e-02,3.31808099e-01,1.35848052e-04,1.35848052e-04
5684.000000,101325.000000,5.55929648e-01,5.07849442e-04,1.07394383e-02,1.00915569e-01,3.31632600e-01,1.37447303e-04,1.37447303e-04
5692.000000,101325.000000,5.54801699e-01,4.99568620e-04,1.06682316e-02,1.02298296e-01,3.31454086e-01,1.39059314e-04,1.39059314e-04
5700.000000,101325.000000,5.53662637e-01,4.91434662e-04,1.05974155e-02,1.03694588e-01,3.31272557e-01,1.40684103e-04,1.40684103e-04
5708.000000,101325.000000,5.52512423e-01,4.83444682e-04,1.05269864e-02,1.05104491e-01,3.31088012e-01,1.42321689e-04,1.42321689e-04
5716.000000,101325.000000,5.51351019e-01,4.75595860e-04,1.04569412e-02,1.06528049e-01,3.30900451e-01,1.43972086e-04,1.43972086e-04
5724.000000,101325.000000,5.50178390e-01,4.67885436e-04,1.03872764e-02,1.07965306e-01,3.30709872e-01,1.45635311e-04,1.45635311e-04
5732.000000,101325.000000,5.48994499e-01,4.60310710e-04,1.03179888e-02,1.09416302e-01,3.30516276e-01,1.47311376e-04,1.47311376e-04
5740.000000,101325.000000,5.47799313e-01,4.52869039e-04,1.02490752e-02,1.10881080e-01,3.30319662e-01,1.49000294e-04,1.49000294e-04
5748.000000,101325.000000,5.46592799e-01,4.45557841e-04,1.01805326e-02,1.12359676e-01,3.30120030e-01,1.50702076e-04,1.50702076e-04
5756.000000,101325.000000,5.45374926e-01,4.38374586e-04,1.01123576e-02,1.13852128e-01,3.29917381e-01,1.52416731e-04,1.52416731e-04
5764.000000,101325.000000,5.44145662e-01,4.31316800e-04,1.00445474e-02,1.15358472e-01,3.29711713e-01,1.54144268e-04,1.54144268e-04
5772.000000,101325.000000,5.42904980e-01,4.24382062e-04,9.97709893e-03,1.16878741e-01,3.29503028e-01,1.55884693e-04,1.55884693e-04
5780.000000,101325.000000,5.41652851e-01,4.17568003e-04,9.91000918e-03,1.18412969e-01,3.29291327e-01,1.57638013e-04,1.57638013e-04
5788.000000,101325.000000,5.40389251e-01,4.10872305e-04,9.84327529e-03,1.19961185e-01,3.29076609e-01,1.59404231e-04,1.59404231e-04
5796.000000,101325.000000,5.39114153e-01,4.04292699e-04,9.77689437e-03,1.21523418e-01,3.28858875e-01,1.61183350e-04,1.61183350e-04
5804.000000,101325.000000,5.37827534e-01,3.97826965e-04,9.71086362e-03,1.23099697e-01,3.28638128e-01,1.62975371e-04,1.62975371e-04
5812.000000,101325.000000,5.36529374e-01,3.91472929e-04,9.64518028e-03,1.24690046e-01,3.28414367e-01,1.64780295e-04,1.64780295e-04
5820.000000,101325.000000,5.35219651e-01,3.85228464e-04,9.57984160e-03,1.26294489e-01,3.28187594e-01,1.66598120e-04,1.66598120e-04
5828.000000,101325.000000,5.33898346e-01,3.79091490e-04,9.51484493e-03,1.27913048e-01,3.27957812e-01,1.68428843e-04,1.68428843e-04
5836.000000,101325.000000,5.32565443e-01,3.73059967e-04,9.45018763e-03,1.29545744e-01,3.27725021e-01,1.70272460e-04,1.70272460e-04
5844.000000,101325.000000,5.31220925e-01,3.67131902e-04,9.38586712e-03,1.31192594e-01,3.27489224e-01,1.72128964e-04,1.72128964e-04
5852.000000,101325.000000,5.29864778e-01,3.61305341e-04,9.32188084e-03,1.32853615e-01,3.27250424e-01,1.73998349e-04,1.73998349e-04
5860.000000,101325.000000,5.28496990e-01,3.55578374e-04,9.25822630e-03,1.34528821e-01,3.27008623e-01,1.75880605e-04,1.75880605e-04
5868.000000,101325.000000,5.27117550e-01,3.49949128e-04,9.19490105e-03,1.36218226e-01,3.26763823e-01,1.77775723e-04,1.77775723e-04
5876.000000,101325.000000,5.25726448e-01,3.44415772e-04,9.13190268e-03,1.37921838e-01,3.26516028e-01,1.79683690e-04,1.79683690e-04
5884.000000,101325.000000,5.24323676e-01,3.38976511e-04,9.06922882e-03,1.39639667e-01,3.26265242e-01,1.81604494e-04,1.81604494e-04
5892.000000,101325.000000,5.22909230e-01,3.33629589e-04,9.00687715e-03,1.41371720e-01,3.26011468e-01,1.83538118e-04,1.83538118e-04
5900.000000,101325.000000,5.21483103e-01,3.28373286e-04,8.94484538e-03,1.43118000e-01,3.25754709e-01,1.85484547e-04,1.85484547e-04
5908.000000,101325.000000,5.20045295e-01,3.23205919e-04,8.88313126e-03,1.44878510e-01,3.25494971e-01,1.87443763e-04,1.87443763e-04
5916.000000,101325.000000,5.18595804e-01,3.18125837e-04,8.82173261e-03,1.46653249e-01,3.25232257e-01,1.89415746e-04,1.89415746e-04
5924.000000,101325.000000,5.17134631e-01,3.13131426e-04,8.76064726e-03,1.48442217e-01,3.24966573e-01,1.91400474e-04,1.91400474e-04
5932.000000,101325.000000,5.15661779e-01,3.08221104e-04,8.69987310e-03,1.50245408e-01,3.24697923e-01,1.93397926e-04,1.93397926e-04
5940.000000,101325.000000,5.14177253e-01,3.03393322e-04,8.63940804e-03,1.52062816e-01,3.24426313e-01,1.95408077e-04,1.95408077e-04
5948.000000,101325.000000,5.12681059e-01,2.98646562e-04,8.57925005e-03,1.53894433e-01,3.24151749e-01,1.97430900e-04,1.97430900e-04
5956.000000,101325.000000,5.11173207e-01,2.93979340e-04,8.51939713e-03,1.55740247e-01,3.23874237e-01,1.99466369e-04,1.99466369e-04
5964.000000,101325.000000,5.09653705e-01,2.89390198e-04,8.45984732e-03,1.57600246e-01,3.23593783e-01,2.01514455e-04,2.01514455e-04
5972.000000,101325.000000,5.08122567e-01,2.84877712e-04,8.40059871e-03,1.59474412e-01,3.23310394e-01,2.03575125e-04,2.03575125e-04
5980.000000,101325.000000,5.06579807e-01,2.80440485e-04,8.34164940e-03,1.61362730e-01,3.23024077e-01,2.05648349e-04,2.05648349e-04
5988.000000,101325.000000,5.05025440e-01,2.76077147e-04,8.28299756e-03,1.63265177e-01,3.22734840e-01,2.07734093e-04,2.07734093e-04
5996.000000,101325.000000,5.03459486e-01,2.71786360e-04,8.22464137e-03,1.65181732e-01,3.22442690e-01,2.09832319e-04,2.09832319e-04
6004.000000,101325.000000,5.02700029e-01,2.70018620e-04,7.90916720e-03,1.66166926e-01,3.22517180e-01,2.18339536e-04,2.18339536e-04
6012.000000,101325.000000,5.01120271e-01,2.65839100e-04,7.85257491e-03,1.68099901e-01,3.22220320e-01,2.20546926e-04,2.20546926e-04
6020.000000,101325.000000,4.99529052e-01,2.61728686e-04,7.79627345e-03,1.70046827e-01,3.21920584e-01,2.22767516e-04,2.22767516e-04
6028.000000,101325.000000,4.97926395e-01,2.57686136e-04,7.74026116e-03,1.72007674e-01,3.21617981e-01,2.25001268e-04,2.25001268e-04
6036.000000,101325.000000,4.96312330e-01,2.53710232e-04,7.68453637e-03,1.73982406e-01,3.21312521e-01,2.27248140e-04,2.27248140e-04
6044.000000,101325.000000,4.94686885e-01,2.49799780e-04,7.62909749e-03,1.75970987e-01,3.21004214e-01,2.29508093e-04,2.29508093e-04
6052.000000,101325.000000,4.93050093e-01,2.45953612e-04,7.57394294e-03,1.77973377e-01,3.20693071e-01,2.31781083e-04,2.31781083e-04
6060.000000,101325.000000,4.91401987e-01,2.42170583e-04,7.51907118e-03,1.79989536e-01,3.20379100e-01,2.34067064e-04,2.34067064e-04
6068.000000,101325.000000,4.89742604e-01,2.38449567e-04,7.46448070e-03,1.82019419e-01,3.20062315e-01,2.36365991e-04,2.36365991e-04
6076.000000,101325.000000,4.88071981e-01,2.34789467e-04,7.41017003e-03,1.84062978e-01,3.19742727e-01,2.38677814e-04,2.38677814e-04
6084.000000,101325.000000,4.86390159e-01,2.31189201e-04,7.35613772e-03,1.86120163e-01,3.19420346e-01,2.41002484e-04,2.41002484e-04
6092.000000,101325.000000,4.84697180e-01,2.27647713e-04,7.30238235e-03,1.88190924e-01,3.19095187e-01,2.43339948e-04,2.43339948e-04
6100.000000,101325.000000,4.82993089e-01,2.24163966e-04,7.24890255e-03,1.90275203e-01,3.18767261e-01,2.45690155e-04,2.45690155e-04
6108.000000,101325.000000,4.81277933e-01,2.20736945e-04,7.19569696e-03,1.92372945e-01,3.18436581e-01,2.48053048e-04,2.48053048e-04
6116.000000,101325.000000,4.79551762e-01,2.17365652e-04,7.14276427e-03,1.94484088e-01,3.18103163e-01,2.50428570e-04,2.50428570e-04
6124.000000,101325.000000,4.77814627e-01,2.14049111e-04,7.09010318e-03,1.96608570e-01,3.17767018e-01,2.52816664e-04,2.52816664e-04
6132.000000,101325.000000,4.76066580e-01,2.10786365e-04,7.03771244e-03,1.98746323e-01,3.17428163e-01,2.55217269e-04,2.55217269e-04
6140.000000,101325.000000,4.74307680e-01,2.07576475e-04,6.98559080e-03,2.00897281e-01,3.17086612e-01,2.57630322e-04,2.57630322e-04
6148.000000,101325.000000,4.72537983e-01,2.04418521e-04,6.93373707e-03,2.03061370e-01,3.16742380e-01,2.60055762e-04,2.60055762e-04
6156.000000,101325.000000,4.70757551e-01,2.01311599e-04,6.88215006e-03,2.05238518e-01,3.16395483e-01,2.62493522e-04,2.62493522e-04
6164.000000,101325.000000,4.68966445e-01,1.98254825e-04,6.83082864e-03,2.07428646e-01,3.16045938e-01,2.64943535e-04,2.64943535e-04
6172.000000,101325.000000,4.67164733e-01,1.95247331e-04,6.77977168e-03,2.09631675e-01,3.15693761e-01,2.67405734e-04,2.67405734e-04
6180.000000,101325.000000,4.65352480e-01,1.92288265e-04,6.72897809e-03,2.11847523e-01,3.15338971e-01,2.69880047e-04,2.69880047e-04
6188.000000,101325.000000,4.63529757e-01,1.89376793e-04,6.67844680e-03,2.14076103e-01,3.14981583e-01,2.72366404e-04,2.72366404e-04
6196.000000,101325.000000,4.61696637e-01,1.86512097e-04,6.62817676e-03,2.16317328e-01,3.14621617e-01,2.74864730e-04,2.74864730e-04
6204.000000,101325.000000,4.59853194e-01,1.83693372e-04,6.57816697e-03,2.18571105e-01,3.14259091e-01,2.77374952e-04,2.77374952e-04
6212.000000,101325.000000,4.57999504e-01,1.80919832e-04,6.52841643e-03,2.20837340e-01,3.13894025e-01,2.79896991e-04,2.79896991e-04
6220.000000,101325.000000,4.56135649e-01,1.78190704e-04,6.47892418e-03,2.23115938e-01,3.13526437e-01,2.82430770e-04,2.82430770e-04
6228.000000,101325.000000,4.54261708e-01,1.75505229e-04,6.42968927e-03,2.25406796e-01,3.13156349e-01,2.84976210e-04,2.84976210e-04
6236.000000,101325.000000,4.52377767e-01,1.72862665e-04,6.38071079e-03,2.27709813e-01,3.12783780e-01,2.87533228e-04,2.87533228e-04
6244.000000,101325.000000,4.50483911e-01,1.70262282e-04,6.33198785e-03,2.30024883e-01,3.12408752e-01,2.90101743e-04,2.90101743e-04
6252.000000,101325.000000,4.48580231e-01,1.67703364e-04,6.28351956e-03,2.32351896e-01,3.12031287e-01,2.92681669e-04,2.92681669e-04
6260.000000,101325.000000,4.46666817e-01,1.65185210e-04,6.23530508e-03,2.34690742e-01,3.11651405e-01,2.95272920e-04,2.95272920e-04
6268.000000,101325.000000,4.44743763e-01,1.62707130e-04,6.18734359e-03,2.37041304e-01,3.11269131e-01,2.97875409e-04,2.97875409e-04
6276.000000,101325.000000,4.42811166e-01,1.60268449e-04,6.13963428e-03,2.39403467e-01,3.10884486e-01,3.00489048e-04,3.00489048e-04
6284.000000,101325.000000,4.40869124e-01,1.57868503e-04,6.09217636e-03,2.41777109e-01,3.10497495e-01,3.03113745e-04,3.03113745e-04
6292.000000,101325.000000,4.38917738e-01,1.55506641e-04,6.04496908e-03,2.44162107e-01,3.10108181e-01,3.05749409e-04,3.05749409e-04
6300.000000,101325.000000,4.36957111e-01,1.53182224e-04,5.99801168e-03,2.46558335e-01,3.09716568e-01,3.08395946e-04,3.08395946e-04
6308.000000,101325.000000,4.34987350e-01,1.50894627e-04,5.95130344e-03,2.48965663e-01,3.09322683e-01,3.11053262e-04,3.11053262e-04
6316.000000,101325.000000,4.33008562e-01,1.48643232e-04,5.90484366e-03,2.51383959e-01,3.08926550e-01,3.13721260e-04,3.13721260e-04
6324.000000,101325.000000,4.31020859e-01,1.46427438e-04,5.85863166e-03,2.53813087e-01,3.08528195e-01,3.16399843e-04,3.16399843e-04
6332.000000,101325.000000,4.29024353e-01,1.44246650e-04,5.81266676e-03,2.56252911e-01,3.08127645e-01,3.19088913e-04,3.19088913e-04
6340.000000,101325.000000,4.27019160e-01,1.42100287e-04,5.76694831e-03,2.58703289e-01,3.07724926e-01,3.21788368e-04,3.21788368e-04
6348.000000,101325.000000,4.25005397e-01,1.39987778e-04,5.72147569e-03,2.61164076e-01,3.07320067e-01,3.24498108e-04,3.24498108e-04
6356.000000,101325.000000,4.22983186e-01,1.37908562e-04,5.67624828e-03,2.63635127e-01,3.06913094e-01,3.27218029e-04,3.27218029e-04
6364.000000,101325.000000,4.20952648e-01,1.35862089e-04,5.63126548e-03,2.66116292e-01,3.06504037e-01,3.29948028e-04,3.29948028e-04
6372.000000,101325.000000,4.18913908e-01,1.33847819e-04,5.58652670e-03,2.68607417e-01,3.06092924e-01,3.32687999e-04,3.32687999e-04
6380.000000,101325.000000,4.16867093e-01,1.31865221e-04,5.54203139e-03,2.71108349e-01,3.05679785e-01,3.35437836e-04,3.35437836e-04
6388.000000,101325.000000,4.14812334e-01,1.29913773e-04,5.49777898e-03,2.73618928e-01,3.05264650e-01,3.38197431e-04,3.38197431e-04
6396.000000,101325.000000,4.12749762e-01,1.27992965e-04,5.45376895e-03,2.76138994e-01,3.04847548e-01,3.40966675e-04,3.40966675e-04
6404.000000,101325.000000,4.10679511e-01,1.26102295e-04,5.41000077e-03,2.78668383e-01,3.04428512e-01,3.43745459e-04,3.43745459e-04
6412.000000,101325.000000,4.08601718e-01,1.24241268e-04,5.36647392e-03,2.81206929e-01,3.04007571e-01,3.46533671e-04,3.46533671e-04
6420.000000,101325.000000,4.06516521e-01,1.22409401e-04,5.32318791e-03,2.83754461e-01,3.03584758e-01,3.49331199e-04,3.49331199e-04
6428.000000,101325.000000,4.04424062e-01,1.20606219e-04,5.28014227e-03,2.86310808e-01,3.03160106e-01,3.52137930e-04,3.52137930e-04
6436.000000,101325.000000,4.02324484e-01,1.18831252e-04,5.23733651e-03,2.88875795e-01,3.02733646e-01,3.54953750e-04,3.54953750e-04
6444.000000,101325.000000,4.00217931e-01,1.17084044e-04,5.19477018e-03,2.91449245e-01,3.02305412e-01,3.57778544e-04,3.57778544e-04
6452.000000,101325.000000,3.98104553e-01,1.15364143e-04,5.15244283e-03,2.94030977e-01,3.01875438e-01,3.60612196e-04,3.60612196e-04
6460.000000,101325.000000,3.95984499e-01,1.13671107e-04,5.11035403e-03,2.96620810e-01,3.01443758e-01,3.63454588e-04,3.63454588e-04
6468.000000,101325.000000,3.93857920e-01,1.12004500e-04,5.06850334e-03,2.99218556e-01,3.01010405e-01,3.66305604e-04,3.66305604e-04
6476.000000,101325.000000,3.91724971e-01,1.10363896e-04,5.02689035e-03,3.01824029e-01,3.00575416e-01,3.69165123e-04,3.69165123e-04
6484.000000,101325.000000,3.89585807e-01,1.08748874e-04,4.98551466e-03,3.04437037e-01,3.00138826e-01,3.72033028e-04,3.72033028e-04
6492.000000,101325.000000,3.87440588e-01,1.07159022e-04,4.94437586e-03,3.07057388e-01,2.99700670e-01,3.74909197e-04,3.74909197e-04
6500.000000,101325.000000,3.85289474e-01,1.05593936e-04,4.90347356e-03,3.09684887e-01,2.99260985e-01,3.77793510e-04,3.77793510e-04
6508.000000,101325.000000,3.83132626e-01,1.04053216e-04,4.86280739e-03,3.12319334e-01,2.98819808e-01,3.80685844e-04,3.80685844e-04
6516.000000,101325.000000,3.80970209e-01,1.02536473e-04,4.82237697e-03,3.14960531e-01,2.98377175e-01,3.83586079e-04,3.83586079e-04
6524.000000,101325.000000,3.78802389e-01,1.01043321e-04,4.78218193e-03,3.17608274e-01,2.97933124e-01,3.86494090e-04,3.86494090e-04
6532.000000,101325.000000,3.76629335e-01,9.95733831e-05,4.74222191e-03,3.20262357e-01,2.97487693e-01,3.89409754e-04,3.89409754e-04
