T [K],Y(N2),Y(O2),Y(NO),Y(N),Y(O),Y(NO+),Y(e-)
3118.50925463,0.73431167,0.17900319,0.04900645,0.00001235,0.03766633,0.00000000,0.00000000
3128.36418209,0.73414185,0.17773576,0.04936866,0.00001311,0.03874063,0.00000000,0.00000000
3138.21910955,0.73397410,0.17645056,0.04972633,0.00001390,0.03983511,0.00000000,0.00000000
3148.07403702,0.73380849,0.17514767,0.05007931,0.00001473,0.04094980,0.00000000,0.00000000
3157.92896448,0.73364511,0.17382716,0.05042743,0.00001561,0.04208468,0.00000000,0.00000000
3167.78389195,0.73348403,0.17248917,0.05077053,0.00001654,0.04323974,0.00000000,0.00000000
3177.63881941,0.73332532,0.17113380,0.05110844,0.00001751,0.04441493,0.00000000,0.00000000
3187.49374687,0.73316906,0.16976120,0.05144100,0.00001854,0.04561021,0.00000000,0.00000000
3197.34867434,0.73301531,0.16837153,0.05176804,0.00001962,0.04682549,0.00000000,0.00000000
3207.20360180,0.73286417,0.16696497,0.05208941,0.00002075,0.04806070,0.00000000,0.00000000
3217.05852926,0.73271569,0.16554170,0.05240493,0.00002194,0.04931573,0.00000000,0.00000000
3226.91345673,0.73256996,0.16410195,0.05271444,0.00002320,0.05059045,0.00000000,0.00000000
3236.76838419,0.73242704,0.16264595,0.05301778,0.00002452,0.05188471,0.00000000,0.00000000
3246.62331166,0.73228701,0.16117393,0.05331479,0.00002590,0.05319835,0.00000000,0.00000000
3256.47823912,0.73214994,0.15968618,0.05360531,0.00002736,0.05453120,0.00000001,0.00000000
3266.33316658,0.73201590,0.15818298,0.05388919,0.00002888,0.05588304,0.00000001,0.00000000
3276.18809405,0.73188497,0.15666464,0.05416626,0.00003049,0.05725365,0.00000001,0.00000000
3286.04302151,0.73175720,0.15513147,0.05443637,0.00003217,0.05864278,0.00000001,0.00000000
3295.89794897,0.73163267,0.15358384,0.05469937,0.00003393,0.06005018,0.00000001,0.00000000
3305.75287644,0.73151144,0.15202210,0.05495510,0.00003578,0.06147556,0.00000001,0.00000000
3315.60780390,0.73139358,0.15044665,0.05520343,0.00003772,0.06291861,0.00000001,0.00000000
3325.46273137,0.73127916,0.14885788,0.05544420,0.00003976,0.06437900,0.00000001,0.00000000
3335.31765883,0.73116823,0.14725622,0.05567727,0.00004189,0.06585638,0.00000002,0.00000000
3345.17258629,0.73106086,0.14564211,0.05590251,0.00004412,0.06735038,0.00000002,0.00000000
3355.02751376,0.73095710,0.14401603,0.05611978,0.00004645,0.06886062,0.00000002,0.00000000
3364.88244122,0.73085701,0.14237845,0.05632894,0.00004890,0.07038667,0.00000002,0.00000000
3374.73736868,0.73076066,0.14072988,0.05652987,0.00005146,0.07192810,0.00000003,0.00000000
3384.59229615,0.73066808,0.13907083,0.05672245,0.00005414,0.07348446,0.00000003,0.00000000
3394.44722361,0.73057934,0.13740186,0.05690655,0.00005694,0.07505528,0.00000004,0.00000000
3404.30215108,0.73049448,0.13572351,0.05708206,0.00005988,0.07664004,0.00000004,0.00000000
3414.15707854,0.73041354,0.13403636,0.05724887,0.00006294,0.07823824,0.00000005,0.00000000
3424.01200600,0.73033658,0.13234100,0.05740688,0.00006614,0.07984934,0.00000006,0.00000000
3433.86693347,0.73026362,0.13063805,0.05755599,0.00006949,0.08147278,0.00000006,0.00000000
3443.72186093,0.73019472,0.12892813,0.05769610,0.00007299,0.08310800,0.00000007,0.00000000
3453.57678839,0.73012990,0.12721188,0.05782713,0.00007664,0.08475438,0.00000008,0.00000000
3463.43171586,0.73006919,0.12548995,0.05794899,0.00008046,0.08641132,0.00000009,0.00000000
3473.28664332,0.73001263,0.12376302,0.05806161,0.00008444,0.08807820,0.00000010,0.00000000
3483.14157079,0.72996025,0.12203177,0.05816492,0.00008860,0.08975436,0.00000011,0.00000000
3492.99649825,0.72991206,0.12029689,0.05825886,0.00009293,0.09143915,0.00000012,0.00000000
3502.85142571,0.72986812,0.11855911,0.05834337,0.00009746,0.09313189,0.00000005,0.00000000
3512.70635318,0.72982837,0.11681910,0.05841841,0.00010217,0.09483189,0.00000005,0.00000000
3522.56128064,0.72979286,0.11507762,0.05848392,0.00010709,0.09653844,0.00000006,0.00000000
3532.41620810,0.72976161,0.11333538,0.05853989,0.00011222,0.09825083,0.00000007,0.00000000
3542.27113557,0.72973461,0.11159314,0.05858628,0.00011757,0.09996833,0.00000008,0.00000000
3552.12606303,0.72971186,0.10985163,0.05862308,0.00012313,0.10169021,0.00000008,0.00000000
3561.98099050,0.72969336,0.10811162,0.05865027,0.00012893,0.10341573,0.00000009,0.00000000
3571.83591796,0.72967910,0.10637384,0.05866785,0.00013497,0.10514412,0.00000010,0.00000000
3581.69084542,0.72966908,0.10463907,0.05867584,0.00014126,0.10687464,0.00000012,0.00000000
3591.54577289,0.72966328,0.10290804,0.05867423,0.00014781,0.10860651,0.00000013,0.00000000
3601.40070035,0.72966167,0.10118152,0.05866307,0.00015462,0.11033897,0.00000014,0.00000000
3611.25562781,0.72966424,0.09946027,0.05864237,0.00016171,0.11207126,0.00000016,0.00000000
3621.11055528,0.72967095,0.09774503,0.05861217,0.00016908,0.11380259,0.00000017,0.00000000
3630.96548274,0.72968178,0.09603654,0.05857252,0.00017675,0.11553221,0.00000019,0.00000000
3640.82041021,0.72969669,0.09433556,0.05852349,0.00018472,0.11725934,0.00000021,0.00000000
3650.67533767,0.72971563,0.09264279,0.05846512,0.00019301,0.11898321,0.00000024,0.00000000
3660.53026513,0.72973857,0.09095898,0.05839750,0.00020162,0.12070307,0.00000026,0.00000000
3670.38519260,0.72976546,0.08928483,0.05832070,0.00021057,0.12241815,0.00000029,0.00000000
3680.24012006,0.72979624,0.08762104,0.05823481,0.00021986,0.12412772,0.00000032,0.00000000
3690.09504752,0.72983086,0.08596830,0.05813994,0.00022952,0.12583104,0.00000035,0.00000000
3699.94997499,0.72986925,0.08432728,0.05803617,0.00023954,0.12752737,0.00000039,0.00000000
3709.80490245,0.72991136,0.08269864,0.05792362,0.00024995,0.12921600,0.00000043,0.00000000
3719.65982991,0.72995711,0.08108303,0.05780242,0.00026075,0.13089622,0.00000047,0.00000000
3729.51475738,0.73000643,0.07948105,0.05767269,0.00027196,0.13256735,0.00000052,0.00000000
3739.36968484,0.73005926,0.07789332,0.05753455,0.00028359,0.13422870,0.00000057,0.00000000
3749.22461231,0.73011550,0.07632043,0.05738816,0.00029565,0.13587963,0.00000063,0.00000000
3759.07953977,0.73017508,0.07476293,0.05723366,0.00030816,0.13751948,0.00000069,0.00000000
3768.93446723,0.73023791,0.07322136,0.05707120,0.00032113,0.13914765,0.00000076,0.00000000
3778.78939470,0.73030391,0.07169625,0.05690094,0.00033457,0.14076351,0.00000083,0.00000000
3788.64432216,0.73037297,0.07018808,0.05672304,0.00034850,0.14236649,0.00000091,0.00000000
3798.49924962,0.73044502,0.06869734,0.05653767,0.00036294,0.14395603,0.00000100,0.00000000
3808.35417709,0.73051995,0.06722446,0.05634502,0.00037790,0.14553160,0.00000109,0.00000000
3818.20910455,0.73059765,0.06576986,0.05614525,0.00039339,0.14709266,0.00000119,0.00000000
3828.06403202,0.73067804,0.06433394,0.05593855,0.00040943,0.14863874,0.00000130,0.00000000
3837.91895948,0.73076101,0.06291707,0.05572512,0.00042604,0.15016936,0.00000141,0.00000000
3847.77388694,0.73084644,0.06151958,0.05550514,0.00044323,0.15168408,0.00000153,0.00000000
3857.62881441,0.73093423,0.06014181,0.05527880,0.00046102,0.15318248,0.00000166,0.00000000
3867.48374187,0.73102429,0.05878402,0.05504631,0.00047943,0.15466417,0.00000178,0.00000000
3877.33866933,0.73111649,0.05744649,0.05480787,0.00049848,0.15612878,0.00000190,0.00000000
3887.19359680,0.73121071,0.05612945,0.05456367,0.00051818,0.15757596,0.00000202,0.00000000
3897.04852426,0.73130685,0.05483310,0.05431393,0.00053855,0.15900541,0.00000215,0.00000000
3906.90345173,0.73140480,0.05355764,0.05405884,0.00055962,0.16041682,0.00000228,0.00000000
3916.75837919,0.73150442,0.05230320,0.05379862,0.00058139,0.16180994,0.00000242,0.00000000
3926.61330665,0.73160562,0.05106992,0.05353347,0.00060390,0.16318452,0.00000256,0.00000000
3936.46823412,0.73170826,0.04985791,0.05326360,0.00062716,0.16454035,0.00000271,0.00000000
3946.32316158,0.73181224,0.04866724,0.05298922,0.00065119,0.16587725,0.00000286,0.00000000
3956.17808904,0.73191744,0.04749797,0.05271053,0.00067601,0.16719503,0.00000301,0.00000000
3966.03301651,0.73202373,0.04635013,0.05242775,0.00070165,0.16849357,0.00000317,0.00000000
3975.88794397,0.73213100,0.04522372,0.05214107,0.00072812,0.16977276,0.00000333,0.00000000
3985.74287144,0.73223914,0.04411873,0.05185071,0.00075545,0.17103248,0.00000349,0.00000000
3995.59779890,0.73234802,0.04303512,0.05155685,0.00078367,0.17227268,0.00000366,0.00000000
4005.45272636,0.73245752,0.04197284,0.05125972,0.00081279,0.17349331,0.00000383,0.00000000
4015.30765383,0.73256754,0.04093180,0.05095950,0.00084284,0.17469433,0.00000400,0.00000000
4025.16258129,0.73267795,0.03991190,0.05065639,0.00087384,0.17587575,0.00000417,0.00000000
4035.01750875,0.73278865,0.03891304,0.05035058,0.00090582,0.17703758,0.00000434,0.00000000
4044.87243622,0.73289950,0.03793507,0.05004227,0.00093880,0.17817984,0.00000452,0.00000000
4054.72736368,0.73301041,0.03697784,0.04973164,0.00097281,0.17930259,0.00000470,0.00000000
4064.58229115,0.73312126,0.03604119,0.04941888,0.00100788,0.18040591,0.00000488,0.00000000
4074.43721861,0.73323194,0.03512493,0.04910417,0.00104403,0.18148987,0.00000506,0.00000000
4084.29214607,0.73334234,0.03422887,0.04878768,0.00108129,0.18255457,0.00000525,0.00000000
4094.14707354,0.73345234,0.03335280,0.04846960,0.00111968,0.18360014,0.00000543,0.00000000
4104.00200100,0.73356185,0.03249650,0.04815008,0.00115924,0.18462671,0.00000562,0.00000000
4113.85692846,0.73367075,0.03165973,0.04782930,0.00120000,0.18563441,0.00000581,0.00000000
4123.71185593,0.73377894,0.03084224,0.04750741,0.00124198,0.18662342,0.00000601,0.00000000
4133.56678339,0.73388632,0.03004379,0.04718458,0.00128521,0.18759389,0.00000621,0.00000000
4143.42171086,0.73399306,0.02926434,0.04686115,0.00132973,0.18854658,0.00000514,0.00000000
4153.27663832,0.73409846,0.02850315,0.04653687,0.00137556,0.18948053,0.00000542,0.00000000
4163.13156578,0.73420275,0.02776019,0.04621210,0.00142274,0.19039652,0.00000570,0.00000000
4172.98649325,0.73430583,0.02703516,0.04588696,0.00147130,0.19129476,0.00000598,0.00000000
4182.84142071,0.73440760,0.02632778,0.04556160,0.00152127,0.19217547,0.00000627,0.00000000
4192.69634817,0.73450798,0.02563776,0.04523615,0.00157269,0.19303888,0.00000654,0.00000000
4202.55127564,0.73460687,0.02496480,0.04491074,0.00162558,0.19388523,0.00000678,0.00000000
4212.40620310,0.73470417,0.02430859,0.04458548,0.00167999,0.19471474,0.00000703,0.00000000
4222.26113057,0.73479979,0.02366883,0.04426049,0.00173595,0.19552765,0.00000729,0.00000000
4232.11605803,0.73489364,0.02304521,0.04393589,0.00179349,0.19632421,0.00000756,0.00000000
4241.97098549,0.73498564,0.02243741,0.04361178,0.00185265,0.19710468,0.00000783,0.00000000
4251.82591296,0.73507570,0.02184514,0.04328828,0.00191348,0.19786930,0.00000811,0.00000000
4261.68084042,0.73516373,0.02126807,0.04296547,0.00197599,0.19861834,0.00000840,0.00000000
4271.53576788,0.73524965,0.02070590,0.04264346,0.00204024,0.19935205,0.00000869,0.00000000
4281.39069535,0.73533339,0.02015832,0.04232233,0.00210627,0.20007070,0.00000899,0.00000000
4291.24562281,0.73541485,0.01962501,0.04200218,0.00217410,0.20077455,0.00000930,0.00000000
4301.10055028,0.73549397,0.01910567,0.04168309,0.00224379,0.20146385,0.00000962,0.00000000
4310.95547774,0.73557066,0.01860000,0.04136514,0.00231537,0.20213889,0.00000994,0.00000000
4320.81040520,0.73564484,0.01810768,0.04104841,0.00238889,0.20279992,0.00001027,0.00000000
4330.66533267,0.73571645,0.01762841,0.04073296,0.00246438,0.20344720,0.00001060,0.00000000
4340.52026013,0.73578540,0.01716190,0.04041886,0.00254189,0.20408101,0.00001095,0.00000000
4350.37518759,0.73585162,0.01670784,0.04010619,0.00262147,0.20470159,0.00001129,0.00000000
4360.23011506,0.73591504,0.01626595,0.03979499,0.00270315,0.20530921,0.00001165,0.00000000
4370.08504252,0.73597559,0.01583594,0.03948534,0.00278698,0.20590415,0.00001199,0.00000000
4379.93996998,0.73603319,0.01541751,0.03917729,0.00287301,0.20648665,0.00001233,0.00000000
4389.79489745,0.73608778,0.01501040,0.03887088,0.00296129,0.20705697,0.00001268,0.00000000
4399.64982491,0.73613929,0.01461430,0.03856616,0.00305186,0.20761535,0.00001303,0.00000000
4409.50475238,0.73618776,0.01422889,0.03826309,0.00314477,0.20816168,0.00001382,0.00000000
4419.35967984,0.73623289,0.01385403,0.03796189,0.00324006,0.20869694,0.00001418,0.00000000
4429.21460730,0.73627473,0.01348940,0.03766252,0.00333779,0.20922100,0.00001456,0.00000000
4439.06953477,0.73631322,0.01313472,0.03736500,0.00343801,0.20973412,0.00001494,0.00000000
4448.92446223,0.73634828,0.01278974,0.03706937,0.00354076,0.21023652,0.00001533,0.00000000
4458.77938969,0.73637986,0.01245421,0.03677566,0.00364610,0.21072845,0.00001573,0.00000000
4468.63431716,0.73640788,0.01212788,0.03648390,0.00375409,0.21121013,0.00001613,0.00000000
4478.48924462,0.73643228,0.01181051,0.03619412,0.00386476,0.21168178,0.00001655,0.00000000
4488.34417209,0.73645299,0.01150187,0.03590634,0.00397818,0.21214365,0.00001697,0.00000000
4498.19909955,0.73646996,0.01120172,0.03562058,0.00409441,0.21259593,0.00001740,0.00000000
4508.05402701,0.73648311,0.01090984,0.03533687,0.00421349,0.21303886,0.00001784,0.00000000
4517.90895448,0.73649238,0.01062599,0.03505521,0.00433548,0.21347264,0.00001829,0.00000000
4527.76388194,0.73649771,0.01034998,0.03477563,0.00446045,0.21389749,0.00001875,0.00000000
4537.61880940,0.73649903,0.01008157,0.03449814,0.00458844,0.21431360,0.00001921,0.00000000
4547.47373687,0.73649628,0.00982057,0.03422276,0.00471951,0.21472119,0.00001969,0.00000000
4557.32866433,0.73648940,0.00956678,0.03394948,0.00485373,0.21512043,0.00002018,0.00000000
4567.18359180,0.73647832,0.00931999,0.03367833,0.00499115,0.21551154,0.00002067,0.00000000
4577.03851926,0.73646297,0.00908000,0.03340930,0.00513184,0.21589470,0.00002118,0.00000000
4586.89344672,0.73644330,0.00884665,0.03314241,0.00527586,0.21627009,0.00002169,0.00000000
4596.74837419,0.73641924,0.00861973,0.03287766,0.00542326,0.21663790,0.00002222,0.00000000
4606.60330165,0.73639072,0.00839907,0.03261505,0.00557412,0.21699830,0.00002275,0.00000000
4616.45822911,0.73635768,0.00818449,0.03235458,0.00572849,0.21735147,0.00002329,0.00000000
4626.31315658,0.73632005,0.00797583,0.03209626,0.00588644,0.21769757,0.00002385,0.00000000
4636.16808404,0.73627777,0.00777291,0.03184007,0.00604804,0.21803679,0.00002442,0.00000000
4646.02301151,0.73623078,0.00757558,0.03158603,0.00621335,0.21836927,0.00002499,0.00000000
4655.87793897,0.73617900,0.00738368,0.03133412,0.00638244,0.21869517,0.00002558,0.00000000
4665.73286643,0.73612237,0.00719705,0.03108435,0.00655538,0.21901466,0.00002618,0.00000000
4675.58779390,0.73606083,0.00701555,0.03083671,0.00673224,0.21932788,0.00002679,0.00000000
4685.44272136,0.73599430,0.00683903,0.03059119,0.00691309,0.21963498,0.00002741,0.00000000
4695.29764882,0.73592273,0.00666735,0.03034778,0.00709799,0.21993612,0.00002804,0.00000000
4705.15257629,0.73584603,0.00650036,0.03010648,0.00728702,0.22023142,0.00002868,0.00000000
4715.00750375,0.73576414,0.00633795,0.02986728,0.00748026,0.22052102,0.00002934,0.00000000
4724.86243122,0.73567700,0.00617997,0.02963018,0.00767777,0.22080507,0.00003001,0.00000000
4734.71735868,0.73558453,0.00602630,0.02939515,0.00787963,0.22108370,0.00003069,0.00000000
4744.57228614,0.73548667,0.00587682,0.02916220,0.00808591,0.22135702,0.00003138,0.00000000
4754.42721361,0.73538334,0.00573141,0.02893130,0.00829670,0.22162517,0.00003208,0.00000000
4764.28214107,0.73527446,0.00558994,0.02870246,0.00851206,0.22188828,0.00003280,0.00000000
4774.13706853,0.73515998,0.00545232,0.02847565,0.00873207,0.22214645,0.00003353,0.00000000
4783.99199600,0.73503981,0.00531842,0.02825087,0.00895682,0.22239980,0.00003427,0.00000000
4793.84692346,0.73491388,0.00518815,0.02802809,0.00918639,0.22264846,0.00003503,0.00000000
4803.70185093,0.73478213,0.00506139,0.02780732,0.00942084,0.22289252,0.00003580,0.00000000
4813.55677839,0.73464446,0.00493805,0.02758853,0.00966027,0.22313210,0.00003658,0.00000000
4823.41170585,0.73450081,0.00481803,0.02737171,0.00990476,0.22336731,0.00003738,0.00000000
4833.26663332,0.73435110,0.00470123,0.02715685,0.01015439,0.22359824,0.00003819,0.00000000
4843.12156078,0.73419526,0.00458757,0.02694393,0.01040924,0.22382499,0.00003901,0.00000000
4852.97648824,0.73403320,0.00447695,0.02673294,0.01066940,0.22404767,0.00003985,0.00000000
4862.83141571,0.73386485,0.00436929,0.02652386,0.01093495,0.22426636,0.00004070,0.00000000
4872.68634317,0.73369012,0.00426449,0.02631667,0.01120598,0.22448117,0.00004157,0.00000000
4882.54127064,0.73350894,0.00416249,0.02611137,0.01148259,0.22469217,0.00004245,0.00000000
4892.39619810,0.73332123,0.00406319,0.02590792,0.01176484,0.22489946,0.00004334,0.00000000
4902.25112556,0.73312690,0.00396653,0.02570633,0.01205285,0.22510313,0.00004425,0.00000000
4912.10605303,0.73292588,0.00387243,0.02550657,0.01234669,0.22530325,0.00004518,0.00000000
4921.96098049,0.73271807,0.00378081,0.02530863,0.01264646,0.22549992,0.00004612,0.00000000
4931.81590795,0.73250339,0.00369160,0.02511249,0.01295224,0.22569320,0.00004708,0.00000000
4941.67083542,0.73228177,0.00360474,0.02491813,0.01326414,0.22588317,0.00004805,0.00000000
4951.52576288,0.73205310,0.00352016,0.02472553,0.01358225,0.22606992,0.00004904,0.00000000
4961.38069035,0.73181731,0.00343779,0.02453469,0.01390665,0.22625351,0.00005005,0.00000000
4971.23561781,0.73157431,0.00335757,0.02434558,0.01423745,0.22643402,0.00005107,0.00000000
4981.09054527,0.73132400,0.00327944,0.02415819,0.01457475,0.22661151,0.00005211,0.00000000
4990.94547274,0.73106631,0.00320335,0.02397249,0.01491863,0.22678606,0.00005316,0.00000000
5000.80040020,0.73080113,0.00312923,0.02378848,0.01526921,0.22695772,0.00005423,0.00000000
5010.65532766,0.73052838,0.00305702,0.02360614,0.01562657,0.22712657,0.00005532,0.00000000
5020.51025513,0.73024796,0.00298668,0.02342544,0.01599082,0.22729267,0.00005643,0.00000000
5030.36518259,0.72995978,0.00291816,0.02324638,0.01636206,0.22745607,0.00005755,0.00000000
5040.22011006,0.72966375,0.00285139,0.02306893,0.01674039,0.22761684,0.00005869,0.00000000
5050.07503752,0.72935977,0.00278634,0.02289309,0.01712591,0.22777504,0.00005985,0.00000000
5059.92996498,0.72904775,0.00272295,0.02271882,0.01751873,0.22793072,0.00006103,0.00000000
5069.78489245,0.72872758,0.00266118,0.02254612,0.01791895,0.22808394,0.00006223,0.00000000
5079.63981991,0.72839917,0.00260098,0.02237497,0.01832669,0.22823475,0.00006344,0.00000000
5089.49474737,0.72806243,0.00254230,0.02220535,0.01874203,0.22838321,0.00006467,0.00000000
5099.34967484,0.72771725,0.00248512,0.02203725,0.01916510,0.22852936,0.00006593,0.00000000
5109.20460230,0.72736353,0.00242938,0.02187064,0.01959599,0.22867326,0.00006720,0.00000000
5119.05952976,0.72700118,0.00237504,0.02170552,0.02003482,0.22881495,0.00006849,0.00000000
